tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,source,retweet_count,favorite_count,breed
828011680017821696,2017-02-04 22:45:42+00:00,11,10,Brutus,Not_mentioned,iPhone,2451,11411,American_Staffordshire_terrier
827933404142436356,2017-02-04 17:34:40+00:00,12,10,Kona,pupper,iPhone,5987,22180,German_shepherd
827653905312006145,2017-02-03 23:04:02+00:00,12,10,Boots,Not_mentioned,iPhone,3433,16983,collie
827600520311402496,2017-02-03 19:31:54+00:00,13,10,Tucker,puppo,iPhone,1082,8143,Pembroke
827324948884643840,2017-02-03 01:16:53+00:00,12,10,Ralphie,Not_mentioned,iPhone,3510,17523,golden_retriever
827199976799354881,2017-02-02 17:00:17+00:00,13,10,Charlie,Not_mentioned,iPhone,2579,11659,Great_Dane
826958653328592898,2017-02-02 01:01:21+00:00,12,10,Loki,doggo,iPhone,5757,23767,golden_retriever
826848821049180160,2017-02-01 17:44:55+00:00,13,10,Cupid,doggo,iPhone,11878,40325,Great_Pyrenees
826598365270007810,2017-02-01 01:09:42+00:00,13,10,Pawnd,Not_mentioned,iPhone,2709,11117,French_bulldog
826476773533745153,2017-01-31 17:06:32+00:00,12,10,Pilot,doggo,iPhone,4821,20275,German_shepherd
826240494070030336,2017-01-31 01:27:39+00:00,11,10,Not_given,Not_mentioned,iPhone,2965,14614,French_bulldog
826204788643753985,2017-01-30 23:05:46+00:00,13,10,Not_given,doggo,iPhone,1075,5361,Labrador_retriever
825829644528148480,2017-01-29 22:15:05+00:00,12,10,Toby,puppo,iPhone,2848,14025,Great_Pyrenees
825535076884762624,2017-01-29 02:44:34+00:00,14,10,Not_given,puppo,iPhone,19669,56413,Rottweiler
825147591692263424,2017-01-28 01:04:51+00:00,13,10,Sweet,puppo,iPhone,5244,20181,Pekinese
825026590719483904,2017-01-27 17:04:02+00:00,12,10,Pablo,puppo,iPhone,1483,7020,Eskimo_dog
824775126675836928,2017-01-27 00:24:48+00:00,12,10,Scooter,Not_mentioned,iPhone,4069,16508,Border_terrier
824663926340194305,2017-01-26 17:02:56+00:00,13,10,Wilson,Not_mentioned,iPhone,1993,11113,English_setter
824325613288833024,2017-01-25 18:38:36+00:00,13,10,Not_given,pupper,iPhone,11848,12999,Pembroke
824025158776213504,2017-01-24 22:44:42+00:00,14,10,Not_given,Not_mentioned,iPhone,679,5255,Not_mentioned
823939628516474880,2017-01-24 17:04:50+00:00,12,10,Cash,puppo,iPhone,3123,11755,schipperke
823699002998870016,2017-01-24 01:08:40+00:00,12,10,Winston,Not_mentioned,iPhone,2772,13826,cairn
822872901745569793,2017-01-21 18:26:02+00:00,13,10,Not_given,puppo,iPhone,48265,132810,Lakeland_terrier
822859134160621569,2017-01-21 17:31:20+00:00,12,10,Hobbes,puppo,iPhone,2622,14576,malinois
822610361945911296,2017-01-21 01:02:48+00:00,12,10,Not_given,Not_mentioned,iPhone,3423,16327,cocker_spaniel
822489057087389700,2017-01-20 17:00:46+00:00,13,10,Paisley,Not_mentioned,iPhone,7390,20083,Samoyed
822462944365645825,2017-01-20 15:17:01+00:00,14,10,Gabe,pupper,iPhone,17209,31800,Pomeranian
822244816520155136,2017-01-20 00:50:15+00:00,11,10,Not_given,Not_mentioned,iPhone,11421,38832,Samoyed
821886076407029760,2017-01-19 01:04:45+00:00,13,10,Jimison,Not_mentioned,iPhone,2692,12582,golden_retriever
821765923262631936,2017-01-18 17:07:18+00:00,13,10,Duchess,doggo,iPhone,1899,9317,golden_retriever
821522889702862852,2017-01-18 01:01:34+00:00,13,10,Harlso,Not_mentioned,iPhone,2030,8871,Doberman
821407182352777218,2017-01-17 17:21:47+00:00,14,10,Sundance,doggo,iPhone,5053,13075,Irish_setter
821149554670182400,2017-01-17 00:18:04+00:00,12,10,Luca,Not_mentioned,iPhone,2320,9718,German_shepherd
821107785811234820,2017-01-16 21:32:06+00:00,11,10,Not_given,doggo,iPhone,2487,10645,Pomeranian
821044531881721856,2017-01-16 17:20:45+00:00,12,10,Flash,Not_mentioned,iPhone,2636,14021,Old_English_sheepdog
820749716845686786,2017-01-15 21:49:15+00:00,13,10,Sunny,Not_mentioned,iPhone,11525,34984,golden_retriever
820314633777061888,2017-01-14 17:00:24+00:00,14,10,Not_given,Not_mentioned,iPhone,648,3706,Gordon_setter
819952236453363712,2017-01-13 17:00:21+00:00,13,10,Oliver,puppo,iPhone,1369,5927,American_Staffordshire_terrier
819588359383371776,2017-01-12 16:54:26+00:00,13,10,Jazzy,puppo,iPhone,2271,10606,Cardigan
819347104292290561,2017-01-12 00:55:47+00:00,12,10,Anna,Not_mentioned,iPhone,1383,8008,Rottweiler
819238181065359361,2017-01-11 17:42:57+00:00,10,10,Not_given,pupper,Web Client,462,2550,Not_mentioned
819227688460238848,2017-01-11 17:01:16+00:00,12,10,Finn,Not_mentioned,iPhone,7733,25652,Border_terrier
819004803107983360,2017-01-11 02:15:36+00:00,14,10,Bo,Not_mentioned,iPhone,42228,95450,standard_poodle
818627210458333184,2017-01-10 01:15:10+00:00,13,10,Wafer,Not_mentioned,iPhone,8564,24597,Labrador_retriever
818614493328580609,2017-01-10 00:24:38+00:00,12,10,Bear,Not_mentioned,iPhone,2982,10971,Chihuahua
818259473185828864,2017-01-09 00:53:55+00:00,12,10,Florence,puppo,iPhone,2621,12197,miniature_schnauzer
818145370475810820,2017-01-08 17:20:31+00:00,11,10,Autumn,Not_mentioned,iPhone,3014,13671,golden_retriever
817908911860748288,2017-01-08 01:40:55+00:00,12,10,Not_given,Not_mentioned,iPhone,906,5356,Not_mentioned
817827839487737858,2017-01-07 20:18:46+00:00,13,10,Buddy,Not_mentioned,iPhone,31314,57622,cocker_spaniel
817777686764523521,2017-01-07 16:59:28+00:00,13,10,Dido,doggo,iPhone,3084,11901,curly-coated_retriever
817536400337801217,2017-01-07 01:00:41+00:00,12,10,Eugene,Not_mentioned,iPhone,3505,13105,pug
817415592588222464,2017-01-06 17:00:38+00:00,11,10,Strudel,puppo,iPhone,1131,6267,Doberman
817171292965273600,2017-01-06 00:49:53+00:00,13,10,Tebow,Not_mentioned,iPhone,2326,9690,golden_retriever
817120970343411712,2017-01-05 21:29:55+00:00,13,10,Not_given,Not_mentioned,iPhone,3011,13367,Saluki
817056546584727552,2017-01-05 17:13:55+00:00,11,10,Chloe,Not_mentioned,iPhone,1927,9517,kelpie
816816676327063552,2017-01-05 01:20:46+00:00,12,10,Timber,puppo,iPhone,2361,11071,malamute
816697700272001025,2017-01-04 17:27:59+00:00,12,10,Binky,Not_mentioned,iPhone,2545,10905,Chihuahua
816336735214911488,2017-01-03 17:33:39+00:00,11,10,Dudley,Not_mentioned,iPhone,2269,9564,Labrador_retriever
816091915477250048,2017-01-03 01:20:49+00:00,12,10,Comet,Not_mentioned,iPhone,2500,9927,Pomeranian
815990720817401858,2017-01-02 18:38:42+00:00,11,10,Jack,doggo,iPhone,1207,5545,Chihuahua
815966073409433600,2017-01-02 17:00:46+00:00,13,10,Not_given,pupper,iPhone,9907,25057,Tibetan_mastiff
815736392542261248,2017-01-02 01:48:06+00:00,11,10,Akumi,Not_mentioned,iPhone,2625,10937,Border_collie
815639385530101762,2017-01-01 19:22:38+00:00,12,10,Titan,Not_mentioned,iPhone,1918,9161,German_shepherd
814986499976527872,2016-12-31 00:08:17+00:00,11,10,Cooper,pupper,iPhone,1505,8485,dalmatian
814638523311648768,2016-12-30 01:05:33+00:00,12,10,Olivia,Not_mentioned,iPhone,3130,12511,golden_retriever
814530161257443328,2016-12-29 17:54:58+00:00,12,10,Alf,puppo,iPhone,2156,9629,miniature_poodle
814153002265309185,2016-12-28 16:56:16+00:00,12,10,Oshie,Not_mentioned,iPhone,10080,32000,golden_retriever
813910438903693312,2016-12-28 00:52:25+00:00,11,10,Chubbs,doggo,iPhone,2194,10342,Siberian_husky
813812741911748608,2016-12-27 18:24:12+00:00,14,10,Gary,Not_mentioned,iPhone,16267,40402,French_bulldog
813800681631023104,2016-12-27 17:36:16+00:00,12,10,Sky,Not_mentioned,iPhone,2060,9300,malamute
813217897535406080,2016-12-26 03:00:30+00:00,13,10,Atlas,Not_mentioned,iPhone,8476,20783,Samoyed
813202720496779264,2016-12-26 02:00:11+00:00,11,10,Not_given,doggo,iPhone,2090,10192,cocker_spaniel
813187593374461952,2016-12-26 01:00:05+00:00,13,10,Not_given,Not_mentioned,iPhone,5096,22085,golden_retriever
813142292504645637,2016-12-25 22:00:04+00:00,13,10,Not_given,Not_mentioned,iPhone,2728,9361,beagle
813127251579564032,2016-12-25 21:00:18+00:00,11,10,Not_given,puppo,iPhone,3652,13242,Norwegian_elkhound
813096984823349248,2016-12-25 19:00:02+00:00,11,10,Rocky,doggo,iPhone,4207,11694,Great_Dane
813081950185472002,2016-12-25 18:00:17+00:00,11,10,Baron,Not_mentioned,iPhone,3220,10989,Doberman
813066809284972545,2016-12-25 17:00:08+00:00,12,10,Tyr,puppo,iPhone,2276,8865,toy_terrier
813051746834595840,2016-12-25 16:00:16+00:00,13,10,Bauer,Not_mentioned,iPhone,8503,23337,golden_retriever
812781120811126785,2016-12-24 22:04:54+00:00,10,10,Swagger,Not_mentioned,iPhone,2191,8380,bull_mastiff
812709060537683968,2016-12-24 17:18:34+00:00,12,10,Brandi,Not_mentioned,iPhone,1665,7373,Irish_setter
812372279581671427,2016-12-23 19:00:19+00:00,13,10,Moe,Not_mentioned,iPhone,4252,15224,golden_retriever
811985624773361665,2016-12-22 17:23:53+00:00,11,10,Ted,puppo,iPhone,1647,8102,Staffordshire_bullterrier
811744202451197953,2016-12-22 01:24:33+00:00,13,10,Halo,Not_mentioned,iPhone,1884,8429,Pekinese
811627233043480576,2016-12-21 17:39:46+00:00,10,10,Augie,Not_mentioned,iPhone,3650,14265,beagle
811386762094317568,2016-12-21 01:44:13+00:00,11,10,Craig,pupper,iPhone,7444,23302,Pembroke
810896069567610880,2016-12-19 17:14:23+00:00,11,10,Hunter,Not_mentioned,iPhone,2090,10093,flat-coated_retriever
810657578271330305,2016-12-19 01:26:42+00:00,11,10,Pavlov,puppo,iPhone,3057,12192,malamute
810284430598270976,2016-12-18 00:43:57+00:00,13,10,Phil,Not_mentioned,iPhone,13369,39640,malamute
810254108431155201,2016-12-17 22:43:27+00:00,12,10,Gus,Not_mentioned,iPhone,3901,16380,Staffordshire_bullterrier
809920764300447744,2016-12-17 00:38:52+00:00,10,10,Not_given,Not_mentioned,iPhone,4521,17250,Norwich_terrier
809448704142938112,2016-12-15 17:23:04+00:00,12,10,Not_given,Not_mentioned,iPhone,1696,7727,Greater_Swiss_Mountain_dog
809220051211603969,2016-12-15 02:14:29+00:00,12,10,Kyro,Not_mentioned,iPhone,6554,22246,Pomeranian
809084759137812480,2016-12-14 17:16:53+00:00,11,10,Wallace,puppo,iPhone,4046,14685,vizsla
808838249661788160,2016-12-14 00:57:20+00:00,13,10,Ito,Not_mentioned,iPhone,3536,11271,Rottweiler
808501579447930884,2016-12-13 02:39:32+00:00,12,10,Koda,Not_mentioned,iPhone,3007,12595,Airedale
808344865868283904,2016-12-12 16:16:49+00:00,11,10,Seamus,Not_mentioned,Vine,24069,47281,Not_mentioned
808106460588765185,2016-12-12 00:29:28+00:00,12,10,Not_given,pupper,iPhone,2525,9701,golden_retriever
808001312164028416,2016-12-11 17:31:39+00:00,12,10,Cooper,Not_mentioned,iPhone,4098,14015,Labrador_retriever
807621403335917568,2016-12-10 16:22:02+00:00,14,10,Ollie,pupper,iPhone,4288,16236,golden_retriever
807106840509214720,2016-12-09 06:17:20+00:00,13,10,Stephan,Not_mentioned,iPhone,56625,107015,Chihuahua
807010152071229440,2016-12-08 23:53:08+00:00,12,10,Lennon,Not_mentioned,iPhone,4418,14514,golden_retriever
806576416489959424,2016-12-07 19:09:37+00:00,13,10,Not_given,Not_mentioned,iPhone,2230,5370,Not_mentioned
806542213899489280,2016-12-07 16:53:43+00:00,11,10,Waffles,Not_mentioned,iPhone,2752,11363,vizsla
805932879469572096,2016-12-06 00:32:26+00:00,12,10,Major,Not_mentioned,iPhone,2209,9178,Norwegian_elkhound
805826884734976000,2016-12-05 17:31:15+00:00,12,10,Duke,puppo,iPhone,2132,7335,Siberian_husky
805520635690676224,2016-12-04 21:14:20+00:00,13,10,Zeke,Not_mentioned,iPhone,1905,6368,malinois
805207613751304193,2016-12-04 00:30:29+00:00,12,10,Shooter,Not_mentioned,iPhone,1972,8680,Pembroke
804738756058218496,2016-12-02 17:27:25+00:00,12,10,Django,Not_mentioned,iPhone,4480,15326,Tibetan_mastiff
804475857670639616,2016-12-02 00:02:45+00:00,13,10,Not_given,Not_mentioned,iPhone,2355,6886,Not_mentioned
803773340896923648,2016-11-30 01:31:12+00:00,12,10,Diogi,puppo,iPhone,3220,11203,miniature_pinscher
803638050916102144,2016-11-29 16:33:36+00:00,13,10,Not_given,Not_mentioned,iPhone,4828,12270,Labrador_retriever
803276597545603072,2016-11-28 16:37:19+00:00,11,10,Winston,Not_mentioned,iPhone,2887,11207,Pembroke
802952499103731712,2016-11-27 19:09:28+00:00,12,10,Marley,puppo,iPhone,2336,10085,chow
802600418706604034,2016-11-26 19:50:26+00:00,11,10,Bailey,Not_mentioned,Vine,1714,7938,Not_mentioned
802572683846291456,2016-11-26 18:00:13+00:00,12,10,Winnie,Not_mentioned,iPhone,2926,9959,golden_retriever
802239329049477120,2016-11-25 19:55:35+00:00,12,10,Loki,puppo,iPhone,3040,10132,Eskimo_dog
801958328846974976,2016-11-25 01:18:59+00:00,12,10,Ronnie,Not_mentioned,iPhone,1992,8608,Staffordshire_bullterrier
801538201127157760,2016-11-23 21:29:33+00:00,12,10,Wallace,Not_mentioned,iPhone,2391,9141,Pembroke
801167903437357056,2016-11-22 20:58:07+00:00,13,10,Milo,Not_mentioned,iPhone,6961,27386,cocker_spaniel
801115127852503040,2016-11-22 17:28:25+00:00,12,10,Bones,pupper,iPhone,2429,8992,dalmatian
800751577355128832,2016-11-21 17:23:47+00:00,12,10,Mauve,Not_mentioned,iPhone,3214,11701,cocker_spaniel
800513324630806528,2016-11-21 01:37:04+00:00,11,10,Chef,Not_mentioned,iPhone,3495,14685,Pembroke
800388270626521089,2016-11-20 17:20:08+00:00,12,10,Doc,floofer,iPhone,3265,12456,golden_retriever
800141422401830912,2016-11-20 00:59:15+00:00,13,10,Peaches,Not_mentioned,iPhone,2980,17092,golden_retriever
799757965289017345,2016-11-18 23:35:32+00:00,13,10,Sobe,doggo,iPhone,2506,9390,Border_collie
799422933579902976,2016-11-18 01:24:14+00:00,12,10,Longfellow,Not_mentioned,iPhone,2213,8965,miniature_pinscher
799297110730567681,2016-11-17 17:04:16+00:00,11,10,Jeffrey,Not_mentioned,iPhone,3227,11065,malamute
799063482566066176,2016-11-17 01:35:54+00:00,11,10,Mister,Not_mentioned,iPhone,2863,9058,Norfolk_terrier
798933969379225600,2016-11-16 17:01:16+00:00,12,10,Iroh,Not_mentioned,iPhone,5203,14712,Siberian_husky
798925684722855936,2016-11-16 16:28:21+00:00,11,10,Shadow,Not_mentioned,iPhone,1663,8246,West_Highland_white_terrier
798209839306514432,2016-11-14 17:03:50+00:00,13,10,Cooper,Not_mentioned,iPhone,2954,11548,Pekinese
797971864723324932,2016-11-14 01:18:12+00:00,12,10,Not_given,pupper,iPhone,3652,13018,American_Staffordshire_terrier
797545162159308800,2016-11-12 21:02:38+00:00,12,10,Cassie,Not_mentioned,iPhone,5656,16198,Pembroke
797236660651966464,2016-11-12 00:36:46+00:00,12,10,Pancake,Not_mentioned,iPhone,7726,22328,collie
796865951799083009,2016-11-11 00:03:42+00:00,12,10,Tyr,Not_mentioned,iPhone,2198,8564,Cardigan
796759840936919040,2016-11-10 17:02:03+00:00,11,10,Romeo,Not_mentioned,iPhone,3562,13256,American_Staffordshire_terrier
796484825502875648,2016-11-09 22:49:15+00:00,12,10,Not_given,doggo,iPhone,2042,8472,cocker_spaniel
796387464403357696,2016-11-09 16:22:22+00:00,12,10,Snicku,Not_mentioned,iPhone,4861,12334,Pekinese
796149749086875649,2016-11-09 00:37:46+00:00,11,10,Ruby,Not_mentioned,iPhone,16628,36177,golden_retriever
796125600683540480,2016-11-08 23:01:49+00:00,13,10,Not_given,Not_mentioned,iPhone,2079,5511,Not_mentioned
796116448414461957,2016-11-08 22:25:27+00:00,11,10,Not_given,Not_mentioned,iPhone,2813,10139,Cardigan
796080075804475393,2016-11-08 20:00:55+00:00,12,10,Yogi,Not_mentioned,iPhone,2703,9469,chow
796031486298386433,2016-11-08 16:47:50+00:00,13,10,Daisy,Not_mentioned,iPhone,4284,12071,golden_retriever
795464331001561088,2016-11-07 03:14:10+00:00,13,10,Not_given,doggo,iPhone,27728,55683,golden_retriever
795400264262053889,2016-11-06 22:59:35+00:00,12,10,Brody,Not_mentioned,iPhone,3323,11270,golden_retriever
794332329137291264,2016-11-04 00:15:59+00:00,12,10,Nimbus,Not_mentioned,iPhone,3088,10686,Samoyed
793962221541933056,2016-11-02 23:45:19+00:00,12,10,Maximus,Not_mentioned,iPhone,5711,18910,Labrador_retriever
793845145112371200,2016-11-02 16:00:06+00:00,13,10,Clark,Not_mentioned,iPhone,2187,10295,Old_English_sheepdog
793601777308463104,2016-11-01 23:53:02+00:00,12,10,Dobby,Not_mentioned,iPhone,1908,8926,miniature_pinscher
793500921481273345,2016-11-01 17:12:16+00:00,12,10,Fiona,Not_mentioned,iPhone,2786,11953,golden_retriever
793286476301799424,2016-11-01 03:00:09+00:00,13,10,Moreton,Not_mentioned,iPhone,10723,27597,Afghan_hound
793271401113350145,2016-11-01 02:00:14+00:00,12,10,Dave,Not_mentioned,iPhone,2763,9677,Siberian_husky
793256262322548741,2016-11-01 01:00:05+00:00,12,10,Not_given,Not_mentioned,iPhone,9714,22350,basset
793241302385262592,2016-11-01 00:00:38+00:00,13,10,Tucker,Not_mentioned,iPhone,3812,11780,golden_retriever
793226087023144960,2016-10-31 23:00:11+00:00,11,10,Juno,Not_mentioned,iPhone,3338,11001,wire-haired_fox_terrier
793195938047070209,2016-10-31 21:00:23+00:00,12,10,Lily,puppo,iPhone,6547,17063,Labrador_retriever
793180763617361921,2016-10-31 20:00:05+00:00,11,10,Newt,Not_mentioned,iPhone,2310,7740,Lakeland_terrier
793165685325201412,2016-10-31 19:00:10+00:00,12,10,Benji,Not_mentioned,iPhone,3238,10478,golden_retriever
793150605191548928,2016-10-31 18:00:14+00:00,11,10,Nida,Not_mentioned,iPhone,1984,6909,Italian_greyhound
793120401413079041,2016-10-31 16:00:13+00:00,11,10,Robin,Not_mentioned,iPhone,4551,14202,Labrador_retriever
792773781206999040,2016-10-30 17:02:53+00:00,12,10,Monster,Not_mentioned,iPhone,1963,8209,Yorkshire_terrier
792394556390137856,2016-10-29 15:55:58+00:00,12,10,BeBe,Not_mentioned,iPhone,4998,15128,cocker_spaniel
792050063153438720,2016-10-28 17:07:05+00:00,11,10,Remus,Not_mentioned,iPhone,2088,8029,komondor
791774931465953280,2016-10-27 22:53:48+00:00,14,10,Not_given,Not_mentioned,Vine,21156,37818,Not_mentioned
791672322847637504,2016-10-27 16:06:04+00:00,13,10,Not_given,Not_mentioned,iPhone,3661,13129,golden_retriever
791406955684368384,2016-10-26 22:31:36+00:00,12,10,Levi,Not_mentioned,iPhone,4797,14670,Pembroke
791312159183634433,2016-10-26 16:14:55+00:00,12,10,Mabel,Not_mentioned,iPhone,2963,9841,miniature_pinscher
790987426131050500,2016-10-25 18:44:32+00:00,12,10,Misty,Not_mentioned,iPhone,2483,11089,cocker_spaniel
790698755171364864,2016-10-24 23:37:28+00:00,12,10,Mosby,Not_mentioned,iPhone,2203,9158,Bernese_mountain_dog
790337589677002753,2016-10-23 23:42:19+00:00,12,10,Maggie,Not_mentioned,iPhone,2167,8740,Pembroke
790277117346975746,2016-10-23 19:42:02+00:00,11,10,Bruce,Not_mentioned,iPhone,3732,14081,Labrador_retriever
789903600034189313,2016-10-22 18:57:48+00:00,13,10,Ralphy,pupper,Vine,4858,11673,Not_mentioned
789628658055020548,2016-10-22 00:45:17+00:00,13,10,Eli,Not_mentioned,iPhone,2080,8448,chow
789599242079838210,2016-10-21 22:48:24+00:00,12,10,Brownie,Not_mentioned,iPhone,2279,7620,Chesapeake_Bay_retriever
789530877013393408,2016-10-21 18:16:44+00:00,12,10,Rizzy,Not_mentioned,iPhone,3942,13188,schipperke
789314372632018944,2016-10-21 03:56:25+00:00,13,10,Not_given,Not_mentioned,iPhone,2666,9615,Not_mentioned
789268448748703744,2016-10-21 00:53:56+00:00,10,10,Stella,Not_mentioned,iPhone,3014,10196,malamute
789137962068021249,2016-10-20 16:15:26+00:00,12,10,Bo,Not_mentioned,iPhone,3244,10875,Chihuahua
788765914992902144,2016-10-19 15:37:03+00:00,12,10,Butter,Not_mentioned,iPhone,12014,30658,cocker_spaniel
788412144018661376,2016-10-18 16:11:17+00:00,11,10,Dexter,Not_mentioned,iPhone,5990,16060,golden_retriever
788178268662984705,2016-10-18 00:41:57+00:00,13,10,Not_given,Not_mentioned,iPhone,2488,8100,Samoyed
788150585577050112,2016-10-17 22:51:57+00:00,13,10,Leo,Not_mentioned,iPhone,1510,6865,chow
787810552592695296,2016-10-17 00:20:47+00:00,11,10,Frank,Not_mentioned,iPhone,3540,9717,pug
787717603741622272,2016-10-16 18:11:26+00:00,13,10,Tonks,puppo,iPhone,3240,11416,German_shepherd
787397959788929025,2016-10-15 21:01:17+00:00,11,10,Moose,Not_mentioned,iPhone,3300,12120,Chihuahua
786963064373534720,2016-10-14 16:13:10+00:00,12,10,Rory,Not_mentioned,iPhone,9327,29725,golden_retriever
786664955043049472,2016-10-13 20:28:35+00:00,12,10,Not_given,Not_mentioned,iPhone,2996,11957,Leonberg
786595970293370880,2016-10-13 15:54:28+00:00,11,10,Dale,Not_mentioned,iPhone,3601,10497,Pembroke
786363235746385920,2016-10-13 00:29:39+00:00,13,10,Rizzo,doggo,iPhone,4072,12189,golden_retriever
786286427768250368,2016-10-12 19:24:27+00:00,12,10,Arnie,Not_mentioned,Vine,3352,8930,Not_mentioned
786233965241827333,2016-10-12 15:55:59+00:00,11,10,Mattie,Not_mentioned,iPhone,5571,17178,Labrador_retriever
785872687017132033,2016-10-11 16:00:24+00:00,12,10,Rusty,Not_mentioned,iPhone,2130,7489,Great_Pyrenees
785533386513321988,2016-10-10 17:32:08+00:00,11,10,Dallas,Not_mentioned,iPhone,2334,10183,miniature_pinscher
785515384317313025,2016-10-10 16:20:36+00:00,10,10,Not_given,Not_mentioned,iPhone,1477,6800,Not_mentioned
784826020293709826,2016-10-08 18:41:19+00:00,13,10,Rusty,Not_mentioned,iPhone,3712,11310,chow
784517518371221505,2016-10-07 22:15:26+00:00,11,10,Frankie,Not_mentioned,iPhone,2970,10039,malamute
784431430411685888,2016-10-07 16:33:21+00:00,12,10,Stormy,puppo,iPhone,1491,6329,miniature_poodle
784183165795655680,2016-10-07 00:06:50+00:00,12,10,Reginald,puppo,Vine,9374,22513,Not_mentioned
784057939640352768,2016-10-06 15:49:14+00:00,12,10,Balto,Not_mentioned,Vine,12953,33505,Not_mentioned
783821107061198850,2016-10-06 00:08:09+00:00,12,10,Mairi,Not_mentioned,iPhone,2269,8209,Lakeland_terrier
783695101801398276,2016-10-05 15:47:27+00:00,12,10,Loomis,Not_mentioned,iPhone,3737,11650,chow
783466772167098368,2016-10-05 00:40:09+00:00,11,10,Finn,Not_mentioned,iPhone,2608,9468,Chihuahua
783391753726550016,2016-10-04 19:42:03+00:00,13,10,Godi,Not_mentioned,iPhone,6441,18908,Norwegian_elkhound
783334639985389568,2016-10-04 15:55:06+00:00,12,10,Dave,Not_mentioned,iPhone,13616,32651,Cardigan
783085703974514689,2016-10-03 23:25:55+00:00,11,10,Earl,Not_mentioned,iPhone,2565,9112,Chesapeake_Bay_retriever
782747134529531904,2016-10-03 01:00:34+00:00,11,10,Deacon,doggo,iPhone,1604,8310,golden_retriever
782722598790725632,2016-10-02 23:23:04+00:00,10,10,Penny,Not_mentioned,iPhone,6238,19250,Irish_setter
782598640137187329,2016-10-02 15:10:30+00:00,11,10,Timmy,Not_mentioned,iPhone,2184,8694,malamute
782305867769217024,2016-10-01 19:47:08+00:00,12,10,Sampson,doggo,iPhone,6470,18630,briard
781661882474196992,2016-09-30 01:08:10+00:00,5,10,Not_given,Not_mentioned,iPhone,3129,11634,Pembroke
781655249211752448,2016-09-30 00:41:48+00:00,11,10,Combo,doggo,Vine,1314,4466,Not_mentioned
781308096455073793,2016-09-29 01:42:20+00:00,12,10,Not_given,Not_mentioned,Vine,2961,7973,Not_mentioned
781251288990355457,2016-09-28 21:56:36+00:00,11,10,Oakley,Not_mentioned,iPhone,2458,9428,Mexican_hairless
781163403222056960,2016-09-28 16:07:23+00:00,10,10,Not_given,Not_mentioned,iPhone,3168,10895,Shetland_sheepdog
780858289093574656,2016-09-27 19:54:58+00:00,10,10,Dash,Not_mentioned,iPhone,2328,8033,Chesapeake_Bay_retriever
780800785462489090,2016-09-27 16:06:28+00:00,11,10,Koda,Not_mentioned,iPhone,1505,6141,Siberian_husky
780601303617732608,2016-09-27 02:53:48+00:00,12,10,Hercules,Not_mentioned,iPhone,3839,13525,Saint_Bernard
780543529827336192,2016-09-26 23:04:13+00:00,12,10,Not_given,Not_mentioned,iPhone,2032,7040,golden_retriever
780459368902959104,2016-09-26 17:29:48+00:00,11,10,Bear,Not_mentioned,iPhone,1224,5892,Great_Dane
780192070812196864,2016-09-25 23:47:39+00:00,11,10,Not_given,Not_mentioned,iPhone,2589,9712,vizsla
780074436359819264,2016-09-25 16:00:13+00:00,10,10,Not_given,doggo,Vine,5815,13723,Not_mentioned
779834332596887552,2016-09-25 00:06:08+00:00,11,10,Scout,Not_mentioned,iPhone,8237,21252,golden_retriever
779123168116150273,2016-09-23 01:00:13+00:00,12,10,Reggie,Not_mentioned,iPhone,4207,13206,toy_poodle
779056095788752897,2016-09-22 20:33:42+00:00,13,10,Not_given,Not_mentioned,iPhone,5247,16500,Chihuahua
778990705243029504,2016-09-22 16:13:51+00:00,11,10,Jay,Not_mentioned,iPhone,8437,22342,cocker_spaniel
778764940568104960,2016-09-22 01:16:45+00:00,13,10,Not_given,Not_mentioned,iPhone,426,955,Not_mentioned
778748913645780993,2016-09-22 00:13:04+00:00,11,10,Mya,Not_mentioned,iPhone,1562,7717,Staffordshire_bullterrier
778650543019483137,2016-09-21 17:42:10+00:00,10,10,Strider,Not_mentioned,iPhone,1729,6430,German_shepherd
778624900596654080,2016-09-21 16:00:17+00:00,11,10,Penny,puppo,iPhone,1176,5177,Airedale
778408200802557953,2016-09-21 01:39:11+00:00,14,10,Not_given,Not_mentioned,iPhone,5023,15135,Pembroke
778383385161035776,2016-09-21 00:00:35+00:00,13,10,Nala,Not_mentioned,iPhone,1271,6515,collie
778286810187399168,2016-09-20 17:36:50+00:00,11,10,Stanley,puppo,iPhone,3836,11576,Boston_bull
778039087836069888,2016-09-20 01:12:28+00:00,12,10,Not_given,pupper,iPhone,3065,9417,German_shepherd
777885040357281792,2016-09-19 15:00:20+00:00,3,10,Wesley,Not_mentioned,iPhone,1893,7078,Afghan_hound
777684233540206592,2016-09-19 01:42:24+00:00,12,10,Not_given,puppo,iPhone,3403,12518,cocker_spaniel
777621514455814149,2016-09-18 21:33:11+00:00,12,10,Derek,puppo,iPhone,2910,9742,chow
777189768882946048,2016-09-17 16:57:35+00:00,12,10,Jeffrey,Not_mentioned,iPhone,4999,15921,Chihuahua
776813020089548800,2016-09-16 16:00:31+00:00,12,10,Solomon,Not_mentioned,iPhone,1405,5444,toy_poodle
776477788987613185,2016-09-15 17:48:25+00:00,11,10,Huck,pupper,iPhone,3249,9858,Labrador_retriever
